nct_id,field,source_type,source_url,source_excerpt,extracted_by,reviewed_by,confidence
NCT01646177,exclusivity.regulatory_application,purple_book,https://purplebooksearch.fda.gov/index.cfm?event=advancedsearch,purplebooksearch.fda.gov live search table: BLA 125521 | Taltz | ixekizumab | 351(a) | Eli Lilly and Company | first approved 2016-03-22,atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
NCT01646177,exclusivity.orange_book,needs_extraction,,,,,
NCT01646177,exclusivity.purple_book,purple_book,https://purplebooksearch.fda.gov/index.cfm?event=advancedsearch,"purplebooksearch.fda.gov live search table, BLA 125521 (Taltz), 0 biosimilar(s) on file","fetch_purple_book.py (purplebooksearch.fda.gov live search table, raw staging pass)",,1.0
NCT01708590,nct_id,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.identificationModule.nctId,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,identity.trial_name,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.identificationModule.acronym,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,identity.official_title,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.identificationModule.officialTitle,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,identity.sponsor,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.sponsorCollaboratorsModule.leadSponsor.name,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,identity.phase,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.designModule.phases,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,molecule.drug,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.armsInterventionsModule.interventions[].name (curated),"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,molecule.intervention_names,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.armsInterventionsModule.interventions[].name,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,molecule.intervention_type,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.armsInterventionsModule.interventions[].type,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,molecule.mechanism_of_action,needs_extraction,,,,,
NCT01708590,molecule.dosing_regimen,needs_extraction,,,,,
NCT01708590,population.condition,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.conditionsModule.conditions,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,population.min_age_years,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.eligibilityModule.minimumAge,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708590,population.max_age_years,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.eligibilityModule.maximumAge,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708590,population.sex,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.eligibilityModule.sex,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,population.enrollment_count,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.designModule.enrollmentInfo.count,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,population.severity_criteria,needs_extraction,,,,,
NCT01708590,design.study_type,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.designModule.studyType,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,design.allocation,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.designModule.designInfo.allocation,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,design.intervention_model,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.designModule.designInfo.interventionModel,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,design.masking,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.designModule.designInfo.maskingInfo.masking,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,design.number_of_arms,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,len(protocolSection.armsInterventionsModule.armGroups),"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708590,design.background_therapy,needs_extraction,,,,,
NCT01708590,endpoints.primary_endpoints,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.outcomesModule.primaryOutcomes[0].measure/timeFrame,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708590,endpoints.secondary_endpoints,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.outcomesModule.secondaryOutcomes[].measure,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708590,endpoints.multiplicity_control,needs_extraction,,,,,
NCT01708590,timing_ops.start_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.statusModule.startDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708590,timing_ops.primary_completion_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.statusModule.primaryCompletionDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708590,timing_ops.completion_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,protocolSection.statusModule.completionDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708590,timing_ops.study_schedule,needs_extraction,,,,,
NCT01708590,timing_ops.rescue_therapy,needs_extraction,,,,,
NCT01708590,adverse_events.serious_adverse_event_rate,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,resultsSection.adverseEventsModule.eventGroups[].seriousNumAffected/seriousNumAtRisk,"fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass)",,1.0
NCT01708590,adverse_events.death_rate,needs_extraction,,,,,
NCT01708590,adverse_events.most_common_adverse_events,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708590,resultsSection.adverseEventsModule.otherEvents[] (top 8 of 19 by highest single-arm incidence; CT.gov's own >=5% frequency-threshold table),"fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
NCT01708590,adverse_events.discontinuation_due_to_ae_rate,needs_extraction,,,,,
NCT01708590,adverse_events.boxed_warning,openfda_label,https://api.fda.gov/drug/label.json?search=openfda.substance_name:BRODALUMAB&limit=1,"results[0].boxed_warning -- v1 extracted text: WARNING: SUICIDAL IDEATION AND BEHAVIOR Suicidal ideation and behavior, including completed suicides, have occurred in patients treated with SILIQ. Prior to prescribing SILIQ, weigh the potential risks and benefits in patients with a history of depression and/or suicidal ideation or behavior. Patients with new or worsening suicidal ideation and behavior should be referred to a mental health professional, as appropriate. Advise patients and caregivers to seek medical attention for manifestations of suicidal ideation or behavior, new onset or worsening depression, anxiety, or other mood changes [see Warnings and Precautions ( 5.1 )]. Because of the observed suicidal behavior in subjects treated with SILIQ, SILIQ is available only through a restricted program under a Risk Evaluation and Mitigation Strategy (REMS) called the SILIQ REMS Program [see Warnings and Precautions ( 5.2 )]. WARNING: SUICIDAL IDEATION AND BEHAVIOR See full prescribing information for complete boxed warning. • Suicidal ideation and behavior, including completed suicides, have occurred in patients treated with SILIQ. ( 5.1 , 6.1 ) • Prior to prescribing, weigh potential risks and benefits in patients with a history of depression and/or suicidal ideation or behavior. ( 5.1 ) • Patients with new or worsening suicidal thoughts and behavior should be referred to a mental health professional, as appropriate. ( 5.1 ) • Advise patients and caregivers to seek medical attention for manifestations of suicidal ideation or behavior, new onset or worsening depression, anxiety, or other mood changes. ( 5.1 ) • SILIQ is available only through a restricted program called the SILIQ REMS Program. ( 5.2 )","fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
NCT01708590,real_world_safety.faers_summary,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""BRODALUMAB""&limit=1","openFDA drug/event.json aggregate: total_reports=807, serious=776, deaths=60","fetch_faers.py (openfda drug/event.json, cycle-8 pass)",,1.0
NCT01708590,exclusivity.regulatory_application,purple_book,https://www.accessdata.fda.gov/drugsatfda_docs/PurpleBook/2026/purplebook-search-August-data-download.csv,"Purple Book Monthly Historical Data Changes Report (August 2026 snapshot) CSV row: Bausch Health Ireland, Limited | BLA 761032 | Siliq | brodalumab | 351(a) | 210MG/1.5ML Injection Subcutaneous Pre-Filled Syringe | Rx | Licensed | 15-Feb-17 | Original | License 2365 | Product 001 | CDER",atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
NCT01708590,exclusivity.orange_book,needs_extraction,,,,,
NCT01708590,exclusivity.purple_book,purple_book,/tmp/derm_verify/purplebook.csv,"Purple Book Monthly Historical Data Changes Report (August 2026 snapshot) CSV: 1 row(s) matched on Proper Name containing 'brodalumab', reference BLA761032 (Siliq), 0 biosimilar BLAs on file","purple_book_csv_helper.py (accessdata.fda.gov monthly CSV, cycle-8 pass)",,1.0
NCT01708603,nct_id,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.identificationModule.nctId,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,identity.trial_name,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.identificationModule.acronym,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,identity.official_title,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.identificationModule.officialTitle,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,identity.sponsor,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.sponsorCollaboratorsModule.leadSponsor.name,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,identity.phase,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.designModule.phases,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,molecule.drug,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.armsInterventionsModule.interventions[].name (curated),"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,molecule.intervention_names,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.armsInterventionsModule.interventions[].name,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,molecule.intervention_type,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.armsInterventionsModule.interventions[].type,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,molecule.mechanism_of_action,needs_extraction,,,,,
NCT01708603,molecule.dosing_regimen,needs_extraction,,,,,
NCT01708603,population.condition,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.conditionsModule.conditions,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,population.min_age_years,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.eligibilityModule.minimumAge,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708603,population.max_age_years,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.eligibilityModule.maximumAge,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708603,population.sex,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.eligibilityModule.sex,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,population.enrollment_count,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.designModule.enrollmentInfo.count,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,population.severity_criteria,needs_extraction,,,,,
NCT01708603,design.study_type,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.designModule.studyType,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,design.allocation,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.designModule.designInfo.allocation,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,design.intervention_model,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.designModule.designInfo.interventionModel,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,design.masking,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.designModule.designInfo.maskingInfo.masking,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,design.number_of_arms,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,len(protocolSection.armsInterventionsModule.armGroups),"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708603,design.background_therapy,needs_extraction,,,,,
NCT01708603,endpoints.primary_endpoints,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.outcomesModule.primaryOutcomes[0].measure/timeFrame,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708603,endpoints.secondary_endpoints,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.outcomesModule.secondaryOutcomes[].measure,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708603,endpoints.multiplicity_control,needs_extraction,,,,,
NCT01708603,timing_ops.start_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.statusModule.startDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708603,timing_ops.primary_completion_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.statusModule.primaryCompletionDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708603,timing_ops.completion_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,protocolSection.statusModule.completionDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708603,timing_ops.study_schedule,needs_extraction,,,,,
NCT01708603,timing_ops.rescue_therapy,needs_extraction,,,,,
NCT01708603,adverse_events.serious_adverse_event_rate,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,resultsSection.adverseEventsModule.eventGroups[].seriousNumAffected/seriousNumAtRisk,"fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass)",,1.0
NCT01708603,adverse_events.death_rate,needs_extraction,,,,,
NCT01708603,adverse_events.most_common_adverse_events,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708603,resultsSection.adverseEventsModule.otherEvents[] (top 8 of 68 by highest single-arm incidence; CT.gov's own >=5% frequency-threshold table),"fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
NCT01708603,adverse_events.discontinuation_due_to_ae_rate,needs_extraction,,,,,
NCT01708603,adverse_events.boxed_warning,openfda_label,https://api.fda.gov/drug/label.json?search=openfda.substance_name:BRODALUMAB&limit=1,"results[0].boxed_warning -- v1 extracted text: WARNING: SUICIDAL IDEATION AND BEHAVIOR Suicidal ideation and behavior, including completed suicides, have occurred in patients treated with SILIQ. Prior to prescribing SILIQ, weigh the potential risks and benefits in patients with a history of depression and/or suicidal ideation or behavior. Patients with new or worsening suicidal ideation and behavior should be referred to a mental health professional, as appropriate. Advise patients and caregivers to seek medical attention for manifestations of suicidal ideation or behavior, new onset or worsening depression, anxiety, or other mood changes [see Warnings and Precautions ( 5.1 )]. Because of the observed suicidal behavior in subjects treated with SILIQ, SILIQ is available only through a restricted program under a Risk Evaluation and Mitigation Strategy (REMS) called the SILIQ REMS Program [see Warnings and Precautions ( 5.2 )]. WARNING: SUICIDAL IDEATION AND BEHAVIOR See full prescribing information for complete boxed warning. • Suicidal ideation and behavior, including completed suicides, have occurred in patients treated with SILIQ. ( 5.1 , 6.1 ) • Prior to prescribing, weigh potential risks and benefits in patients with a history of depression and/or suicidal ideation or behavior. ( 5.1 ) • Patients with new or worsening suicidal thoughts and behavior should be referred to a mental health professional, as appropriate. ( 5.1 ) • Advise patients and caregivers to seek medical attention for manifestations of suicidal ideation or behavior, new onset or worsening depression, anxiety, or other mood changes. ( 5.1 ) • SILIQ is available only through a restricted program called the SILIQ REMS Program. ( 5.2 )","fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
NCT01708603,real_world_safety.faers_summary,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""BRODALUMAB""&limit=1","openFDA drug/event.json aggregate: total_reports=807, serious=776, deaths=60","fetch_faers.py (openfda drug/event.json, cycle-8 pass)",,1.0
NCT01708603,exclusivity.regulatory_application,purple_book,https://www.accessdata.fda.gov/drugsatfda_docs/PurpleBook/2026/purplebook-search-August-data-download.csv,"Purple Book Monthly Historical Data Changes Report (August 2026 snapshot) CSV row: Bausch Health Ireland, Limited | BLA 761032 | Siliq | brodalumab | 351(a) | 210MG/1.5ML Injection Subcutaneous Pre-Filled Syringe | Rx | Licensed | 15-Feb-17 | Original | License 2365 | Product 001 | CDER",atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
NCT01708603,exclusivity.orange_book,needs_extraction,,,,,
NCT01708603,exclusivity.purple_book,purple_book,/tmp/derm_verify/purplebook.csv,"Purple Book Monthly Historical Data Changes Report (August 2026 snapshot) CSV: 1 row(s) matched on Proper Name containing 'brodalumab', reference BLA761032 (Siliq), 0 biosimilar BLAs on file","purple_book_csv_helper.py (accessdata.fda.gov monthly CSV, cycle-8 pass)",,1.0
NCT01708629,nct_id,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.identificationModule.nctId,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,identity.trial_name,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.identificationModule.acronym,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,identity.official_title,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.identificationModule.officialTitle,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,identity.sponsor,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.sponsorCollaboratorsModule.leadSponsor.name,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,identity.phase,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.designModule.phases,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,molecule.drug,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.armsInterventionsModule.interventions[].name (curated),"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,molecule.intervention_names,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.armsInterventionsModule.interventions[].name,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,molecule.intervention_type,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.armsInterventionsModule.interventions[].type,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,molecule.mechanism_of_action,needs_extraction,,,,,
NCT01708629,molecule.dosing_regimen,needs_extraction,,,,,
NCT01708629,population.condition,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.conditionsModule.conditions,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,population.min_age_years,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.eligibilityModule.minimumAge,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708629,population.max_age_years,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.eligibilityModule.maximumAge,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708629,population.sex,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.eligibilityModule.sex,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,population.enrollment_count,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.designModule.enrollmentInfo.count,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,population.severity_criteria,needs_extraction,,,,,
NCT01708629,design.study_type,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.designModule.studyType,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,design.allocation,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.designModule.designInfo.allocation,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,design.intervention_model,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.designModule.designInfo.interventionModel,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,design.masking,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.designModule.designInfo.maskingInfo.masking,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,design.number_of_arms,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,len(protocolSection.armsInterventionsModule.armGroups),"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01708629,design.background_therapy,needs_extraction,,,,,
NCT01708629,endpoints.primary_endpoints,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.outcomesModule.primaryOutcomes[0].measure/timeFrame,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708629,endpoints.secondary_endpoints,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.outcomesModule.secondaryOutcomes[].measure,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708629,endpoints.multiplicity_control,needs_extraction,,,,,
NCT01708629,timing_ops.start_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.statusModule.startDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708629,timing_ops.primary_completion_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.statusModule.primaryCompletionDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708629,timing_ops.completion_date,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,protocolSection.statusModule.completionDateStruct.date,"fetch_trials.py (ctgov_api v2, v1 pass); structured by atlas.migrate v1->v2",,1.0
NCT01708629,timing_ops.study_schedule,needs_extraction,,,,,
NCT01708629,timing_ops.rescue_therapy,needs_extraction,,,,,
NCT01708629,adverse_events.serious_adverse_event_rate,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,resultsSection.adverseEventsModule.eventGroups[].seriousNumAffected/seriousNumAtRisk,"fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass)",,1.0
NCT01708629,adverse_events.death_rate,needs_extraction,,,,,
NCT01708629,adverse_events.most_common_adverse_events,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01708629,resultsSection.adverseEventsModule.otherEvents[] (top 8 of 32 by highest single-arm incidence; CT.gov's own >=5% frequency-threshold table),"fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
NCT01708629,adverse_events.discontinuation_due_to_ae_rate,needs_extraction,,,,,
NCT01708629,adverse_events.boxed_warning,openfda_label,https://api.fda.gov/drug/label.json?search=openfda.substance_name:BRODALUMAB&limit=1,"results[0].boxed_warning -- v1 extracted text: WARNING: SUICIDAL IDEATION AND BEHAVIOR Suicidal ideation and behavior, including completed suicides, have occurred in patients treated with SILIQ. Prior to prescribing SILIQ, weigh the potential risks and benefits in patients with a history of depression and/or suicidal ideation or behavior. Patients with new or worsening suicidal ideation and behavior should be referred to a mental health professional, as appropriate. Advise patients and caregivers to seek medical attention for manifestations of suicidal ideation or behavior, new onset or worsening depression, anxiety, or other mood changes [see Warnings and Precautions ( 5.1 )]. Because of the observed suicidal behavior in subjects treated with SILIQ, SILIQ is available only through a restricted program under a Risk Evaluation and Mitigation Strategy (REMS) called the SILIQ REMS Program [see Warnings and Precautions ( 5.2 )]. WARNING: SUICIDAL IDEATION AND BEHAVIOR See full prescribing information for complete boxed warning. • Suicidal ideation and behavior, including completed suicides, have occurred in patients treated with SILIQ. ( 5.1 , 6.1 ) • Prior to prescribing, weigh potential risks and benefits in patients with a history of depression and/or suicidal ideation or behavior. ( 5.1 ) • Patients with new or worsening suicidal thoughts and behavior should be referred to a mental health professional, as appropriate. ( 5.1 ) • Advise patients and caregivers to seek medical attention for manifestations of suicidal ideation or behavior, new onset or worsening depression, anxiety, or other mood changes. ( 5.1 ) • SILIQ is available only through a restricted program called the SILIQ REMS Program. ( 5.2 )","fetch_adverse_events.py (ctgov_api results + openfda_label, v1 AE pass); structured by atlas.migrate v1->v2",,1.0
NCT01708629,real_world_safety.faers_summary,openfda_faers,"https://api.fda.gov/drug/event.json?search=patient.drug.medicinalproduct:""BRODALUMAB""&limit=1","openFDA drug/event.json aggregate: total_reports=807, serious=776, deaths=60","fetch_faers.py (openfda drug/event.json, cycle-8 pass)",,1.0
NCT01708629,exclusivity.regulatory_application,purple_book,https://www.accessdata.fda.gov/drugsatfda_docs/PurpleBook/2026/purplebook-search-August-data-download.csv,"Purple Book Monthly Historical Data Changes Report (August 2026 snapshot) CSV row: Bausch Health Ireland, Limited | BLA 761032 | Siliq | brodalumab | 351(a) | 210MG/1.5ML Injection Subcutaneous Pre-Filled Syringe | Rx | Licensed | 15-Feb-17 | Original | License 2365 | Product 001 | CDER",atlas.regulatory_applications (registry file fetched 2026-09-05),,1.0
NCT01708629,exclusivity.orange_book,needs_extraction,,,,,
NCT01708629,exclusivity.purple_book,purple_book,/tmp/derm_verify/purplebook.csv,"Purple Book Monthly Historical Data Changes Report (August 2026 snapshot) CSV: 1 row(s) matched on Proper Name containing 'brodalumab', reference BLA761032 (Siliq), 0 biosimilar BLAs on file","purple_book_csv_helper.py (accessdata.fda.gov monthly CSV, cycle-8 pass)",,1.0
NCT01722331,nct_id,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01722331,protocolSection.identificationModule.nctId,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01722331,identity.trial_name,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01722331,protocolSection.identificationModule.acronym,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
NCT01722331,identity.official_title,ctgov_api,https://clinicaltrials.gov/api/v2/studies/NCT01722331,protocolSection.identificationModule.officialTitle,"fetch_trials.py (ctgov_api v2, v1 pass)",,1.0
